ID Group,Group,ID Industry,Industry,ID Year,Year,ID State,State,Workforce by Industry and Gender,Workforce by Industry and Gender Moe,Geography,ID Geography,Slug Geography,Year,Median Earnings Moe,Workforce Prev,Workforce Growth,Median Earnings Prev,Median Earnings Growth,Share
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2017,"2017","04000US06","California",3270,441.07595717744573,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",168480,25493,2989,9.401137504182,150597,11.874738540608378,0.9527361299683587
6,"Information (Group)",8,"Information",2017,"2017","04000US06","California",6062,607.6791916792938,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",114887,17775,5688,6.575246132208158,110352,4.109576627519211,1.7662037981248289
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2017,"2017","04000US06","California",11542,747.6309249890618,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",127753,14259,11040,4.547101449275362,114418,11.654634760264994,3.3628380465121697
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2017,"2017","04000US06","California",8507,778.6860728175379,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",67001,10333,7848,8.397043832823648,70674,-5.197102187508843,2.478570720991079
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2017,"2017","04000US06","California",24711,1009.542965900907,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",118232,9536,23503,5.139769391141556,112475,5.1184707712825075,7.199713305091166
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2017,"2017","04000US06","California",176,73.49829930005184,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",148696,83851,148,18.91891891891892,145896,1.9191753029555298,0.05127876418178322
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2017,"2017","04000US06","California",19225,1276.79677317888,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",51246,3010,19274,-0.25422849434471306,48697,5.234408690473746,5.601330917015809
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2017,"2017","04000US06","California",28237,1166.8247511944544,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",88389,6655,27225,3.7171717171717176,86444,2.25001156818287,8.227036728414845
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2017,"2017","04000US06","California",39047,1391.2763923821894,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",82529,4867,37559,3.9617668202028806,74454,10.845622800655438,11.376601732989144
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2017,"2017","04000US06","California",12622,862.7172190237077,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",52048,6128,12440,1.4630225080385852,52755,-1.3401573310586674,3.6775031903549307
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2017,"2017","04000US06","California",26515,1490.7732892696997,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",33868,2739,24567,7.929336101274067,32426,4.447048664651822,7.725320637954443
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2017,"2017","04000US06","California",19645,1093.016468311434,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",,,19211,2.259122377804383,,NaN,5.723700695176882
12,"Public Administration (Group)",19,"Public Administration",2017,"2017","04000US06","California",15314,904.5982533699697,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",138223,8368,14766,3.7112284979005823,129893,6.4129706758639795,4.461835197044479
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2016,"2016","04000US06","California",6556,755.407836866947,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",39268,4733,6907,-5.081801071376864,39284,-0.04072904999490887,1.9815267064825786
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2016,"2016","04000US06","California",273,151.21177202850313,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",50938,12416,391,-30.179028132992325,107706,-52.70644160956678,0.08251323838769736
1,"Construction (Group)",2,"Construction",2016,"2016","04000US06","California",28133,1140.0021929803468,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",76822,8146,26201,7.373764360138926,72995,5.242824851017193,8.503095002055275
2,"Manufacturing (Group)",3,"Manufacturing",2016,"2016","04000US06","California",31043,1154.6653194757343,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",93860,6755,30715,1.067882142275761,91963,2.0627861205049856,9.382631718935126
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2016,"2016","04000US06","California",9247,741.1430361273052,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",84625,9654,8566,7.950035022180714,82590,2.463978689914033,2.7948714848755953
4,"Retail Trade (Group)",5,"Retail Trade",2016,"2016","04000US06","California",39308,1488.678608699675,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",47403,2830,38504,2.088094743403283,47533,-0.2734942040266762,11.880697342650578
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2016,"2016","04000US06","California",10038,879.8602161707279,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",66456,11201,9294,8.005164622336991,72292,-8.07281580257843,3.0339483037937955
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2016,"2016","04000US06","California",2989,367.78390394360656,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",150597,21596,2844,5.098452883263009,143733,4.775521279038217,0.903414174142225
6,"Information (Group)",8,"Information",2016,"2016","04000US06","California",5688,614.0561863543107,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",110352,15324,5538,2.7085590465872156,103046,7.090037458998894,1.7191769228909255
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2016,"2016","04000US06","California",11040,787.5792023663398,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",114418,21716,11101,-0.5495000450409874,107016,6.916722733049263,3.3367990908431464
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2016,"2016","04000US06","California",7848,593.7213150965695,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",70674,10048,7821,0.34522439585730724,69794,1.260853368484397,2.372028918925454
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2016,"2016","04000US06","California",23503,1056.5931099529278,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",112475,5635,22647,3.779750077272928,106579,5.53204665084116,7.103694658703484
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2016,"2016","04000US06","California",148,72.42237223399962,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",145896,70789,124,19.35483870967742,108822,34.068478800242595,0.04473245158014363
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2016,"2016","04000US06","California",19274,1265.1806195164386,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",48697,4645,17914,7.591827620855198,47671,2.1522518931845354,5.825495079430326
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2016,"2016","04000US06","California",27225,1170.3956595955062,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",86444,6939,25833,5.388456625246777,84560,2.2280037842951748,8.228655366685205
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2016,"2016","04000US06","California",37559,1421.1579785512938,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",74454,5524,36533,2.8084197848520516,76706,-2.9358850676609394,11.352068573639288
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2016,"2016","04000US06","California",12440,847.8514020746795,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",52755,3551,12457,-0.13646945492494178,52267,0.9336675148755429,3.759943903087748
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2016,"2016","04000US06","California",24567,1260.321387583342,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",32426,2249,24039,2.196430799950081,31060,4.397939471989697,7.425284716009382
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2016,"2016","04000US06","California",19211,1060.608316014918,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",,,18537,3.6359713006419594,,NaN,5.8064535628793195
12,"Public Administration (Group)",19,"Public Administration",2016,"2016","04000US06","California",14766,869.6694774453108,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",129893,7411,15082,-2.095212836493834,129260,0.4897106606838929,4.462968784002708
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2015,"2015","04000US06","California",6907,740.6483646103595,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",39284,4100,6947,-0.575788109975529,40453,-2.8897733171829034,2.1513916922080187
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2015,"2015","04000US06","California",391,213.45959805077868,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",107706,89329,332,17.771084337349397,107587,0.11060815897831523,0.12178864219680545
1,"Construction (Group)",2,"Construction",2015,"2015","04000US06","California",26201,1281.8432041400383,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",72995,7122,26576,-1.4110475617098133,69958,4.34117613425198,8.161084946799232
2,"Manufacturing (Group)",3,"Manufacturing",2015,"2015","04000US06","California",30715,1282.5326506565045,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",91963,6266,30304,1.3562565997888067,90880,1.191681338028169,9.567105230370537
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2015,"2015","04000US06","California",8566,694.510619069284,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",82590,7643,8106,5.674808783617074,83611,-1.2211311908720146,2.6681368518103215
4,"Retail Trade (Group)",5,"Retail Trade",2015,"2015","04000US06","California",38504,1519.3103698718046,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",47533,3076,37183,3.5526988139741276,48729,-2.4543906092881036,11.99322219730383
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2015,"2015","04000US06","California",9294,805.7791260637123,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",72292,11335,8945,3.9016210173281163,74620,-3.119807022246047,2.8948942214248334
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2015,"2015","04000US06","California",2844,410.9513353184292,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",143733,22745,2986,-4.755525787006029,144508,-0.5363024884435464,0.8858488450325185
6,"Information (Group)",8,"Information",2015,"2015","04000US06","California",5538,579.4523276336027,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",103046,16539,5466,1.3172338090010975,104970,-1.8329046394207869,1.7249757045675413
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2015,"2015","04000US06","California",11101,865.4524828088485,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",107016,7911,11104,-0.027017291066282423,108391,-1.2685555073760737,3.457738406717999
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2015,"2015","04000US06","California",7821,682.3606084761927,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",69794,12682,7733,1.1379800853485065,65871,5.955579845455512,2.436084323839426
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2015,"2015","04000US06","California",22647,1092.1437634304377,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",106579,8679,21716,4.28716153987843,111928,-4.778965048960046,7.054085370411902
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2015,"2015","04000US06","California",124,55.2177507691141,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",108822,66383,115,7.82608695652174,123163,-11.64391903412551,0.03862350801126311
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2015,"2015","04000US06","California",17914,1068.11984346327,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",47671,4190,16657,7.5463768986011885,47593,0.16388964763725758,5.579850988014253
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2015,"2015","04000US06","California",25833,1030.2125994181977,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",84560,5157,24872,3.8637825667417176,85496,-1.0947880602601292,8.04646034237871
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2015,"2015","04000US06","California",36533,1458.1111068776618,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",76706,6762,35142,3.9582266234135792,74127,3.4791641372239535,11.379295307866737
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2015,"2015","04000US06","California",12457,786.4890336171255,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",52267,4904,11950,4.2426778242677825,48124,8.609010057351842,3.88010515561536
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2015,"2015","04000US06","California",24039,1345.6556022994887,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",31060,2448,21477,11.929040368766588,32194,-3.5223954774181525,7.487665395828662
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2015,"2015","04000US06","California",18537,1026.4428868670677,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",,,18042,2.743598270701696,,NaN,5.773902967780519
12,"Public Administration (Group)",19,"Public Administration",2015,"2015","04000US06","California",15082,872.7897799584961,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",129260,8937,15519,-2.8159030865390813,126953,1.8172079430970518,4.697739901821534
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2014,"2014","04000US06","California",6947,777.2888780884491,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",40453,3722,6504,6.811193111931119,40725,-0.6678944137507674,2.232527348218991
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2014,"2014","04000US06","California",332,167.34395716607156,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",107587,95651,221,50.2262443438914,105281,2.190328739278692,0.1066934042908745
1,"Construction (Group)",2,"Construction",2014,"2014","04000US06","California",26576,1378.3051186148878,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",69958,4835,26730,-0.5761316872427984,70223,-0.3773692379989462,8.54061419407916
2,"Manufacturing (Group)",3,"Manufacturing",2014,"2014","04000US06","California",30304,1374.2503410951006,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",90880,5845,29282,3.4901987569155115,88594,2.580310179018895,9.738665432622472
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2014,"2014","04000US06","California",8106,733.9271080972552,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",83611,10579,8563,-5.336914632722177,79193,5.5787759019105225,2.6049901662103276
4,"Retail Trade (Group)",5,"Retail Trade",2014,"2014","04000US06","California",37183,1448.9006177098554,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",48729,3416,37627,-1.1800037207324527,49081,-0.7171818015117866,11.94933991490237
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2014,"2014","04000US06","California",8945,647.6241193778995,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",74620,9948,8736,2.3923992673992673,72466,2.9724284492037647,2.874615968017688
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2014,"2014","04000US06","California",2986,346.07080200444534,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",144508,13709,2884,3.536754507628294,142420,1.4660862238449657,0.9595979072667207
6,"Information (Group)",8,"Information",2014,"2014","04000US06","California",5466,569.7227395847914,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",104970,18853,5201,5.095174004999039,107318,-2.1878901954937664,1.75658478269253
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2014,"2014","04000US06","California",11104,897.0451493654042,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",108391,7428,11484,-3.308951584813654,107850,0.5016226240148354,3.5684444615839475
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2014,"2014","04000US06","California",7733,671.1519947076071,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",65871,13096,7872,-1.7657520325203253,60274,9.285927597305637,2.485120769220881
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2014,"2014","04000US06","California",21716,961.731771337518,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",111928,7271,20716,4.827186715582159,108980,2.705083501559919,6.978777010785032
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2014,"2014","04000US06","California",115,62.24146527838174,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",123163,33689,144,-20.13888888888889,123096,0.054429063495158254,0.03695705269111617
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2014,"2014","04000US06","California",16657,1052.5787381474129,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",47593,5439,16728,-0.4244380679100909,47702,-0.2285019496037902,5.352988058051496
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2014,"2014","04000US06","California",24872,1017.7627424896236,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",85496,6387,24045,3.4393844874194217,83225,2.728747371583058,7.9930070828994895
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2014,"2014","04000US06","California",35142,1402.1701038033868,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",74127,4307,34033,3.258601945170864,71466,3.7234489127697086,11.29343257105395
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2014,"2014","04000US06","California",11950,928.819142782921,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",48124,4069,11845,0.8864499788940482,47430,1.4632089394897745,3.840319823120332
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2014,"2014","04000US06","California",21477,1273.3365619505314,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",32194,2785,20679,3.858987378499928,32779,-1.784679215351292,6.901970614322625
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2014,"2014","04000US06","California",18042,1075.3380863709795,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",,,16664,8.269323091694671,,NaN,5.798079518722765
12,"Public Administration (Group)",19,"Public Administration",2014,"2014","04000US06","California",15519,806.3361581871422,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",126953,7599,15260,1.6972477064220184,125906,0.831572760630947,4.987273919247233
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2013,"2013","04000US06","California",6504,833.6695988219794,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",40725,4593,,NaN,,NaN,2.1309359212104138
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2013,"2013","04000US06","California",221,120.67311216671258,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",105281,39051,,NaN,,NaN,0.07240726300545838
1,"Construction (Group)",2,"Construction",2013,"2013","04000US06","California",26730,1131.7181627949603,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",70223,4945,,NaN,,NaN,8.757674842243905
2,"Manufacturing (Group)",3,"Manufacturing",2013,"2013","04000US06","California",29282,1196.3151758629497,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",88594,5103,,NaN,,NaN,9.59379853088612
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2013,"2013","04000US06","California",8563,725.2530592834477,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",79193,7458,,NaN,,NaN,2.805535715455838
4,"Retail Trade (Group)",5,"Retail Trade",2013,"2013","04000US06","California",37627,1475.5449840652097,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",49081,3338,,NaN,,NaN,12.3279098873592
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2013,"2013","04000US06","California",8736,662.0045317065436,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",72466,7047,,NaN,,NaN,2.86221651409812
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2013,"2013","04000US06","California",2884,408.00122548835554,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",142420,15691,,NaN,,NaN,0.9448984004875203
6,"Information (Group)",8,"Information",2013,"2013","04000US06","California",5201,502.5475101918226,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",107318,13274,,NaN,,NaN,1.7040279406850187
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2013,"2013","04000US06","California",11484,863.4309468625735,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",107850,7205,,NaN,,NaN,3.762556598889974
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2013,"2013","04000US06","California",7872,646.8454220290965,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",60274,11414,,NaN,,NaN,2.579140155560943
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2013,"2013","04000US06","California",20716,1030.4722218478282,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",108980,5957,,NaN,,NaN,6.787279911407584
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2013,"2013","04000US06","California",144,81.40024569987489,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",123096,18789,,NaN,,NaN,0.04717939308952945
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2013,"2013","04000US06","California",16728,1220.403212057392,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",47702,4462,,NaN,,NaN,5.480672830567005
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2013,"2013","04000US06","California",24045,997.2171278111904,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",83225,6291,,NaN,,NaN,7.8779757419287195
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2013,"2013","04000US06","California",34033,1383.6433789094647,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",71466,5306,,NaN,,NaN,11.15039086816636
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2013,"2013","04000US06","California",11845,759.318773638582,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",47430,3499,,NaN,,NaN,3.8808327162880305
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2013,"2013","04000US06","California",20679,1155.447965076749,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",32779,2306,,NaN,,NaN,6.775157428460969
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2013,"2013","04000US06","California",16664,912.2554466814653,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",,,,NaN,,NaN,5.459704211416103
12,"Public Administration (Group)",19,"Public Administration",2013,"2013","04000US06","California",15260,861.0952328285183,"Congressional District 50, CA","50000US0650","congressional-district-50-ca",125906,7391,,NaN,,NaN,4.99970512879319
